symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
AC004687.3	0.864404646	-0.025530118	0.27262816	0.551045876	
AC004690.1	0				
AC004690.2	0				
AC004691.1	0				
AC004691.2	2.599509076	0.059215696	0.27979516	0.210555425	0.484374239
AC004692.1	0.063993056	-0.010403297	0.274224114	0.914590283	
AC004692.2	0				
AC004696.1	0.067604912	0.01108365	0.274244909	0.880016398	
AC004696.2	0				
AC004702.1	0				
AC004704.1	0				
AC004704.2	0				
AC004704.3	0				
AC004706.1	0.065741063	-0.0010535	0.274191899	0.98256985	
AC004706.2	0				
AC004706.3	47.34489314	-0.243816527	0.316730844	0.119092541	0.349225046
AC004707.1	4.921370827	-0.223047753	0.346705197	0.103527833	0.323686418
AC004765.1	0				
AC004771.1	0.406194745	-0.005867099	0.272689861	0.82137228	
AC004771.2	10.28791571	-0.044671355	0.244674067	0.698763027	0.86557167
AC004771.3	0.551304726	0.008059604	0.272824342	0.778687644	
AC004771.4	0.680914404	-0.03207475	0.272635658	0.482798336	
AC004774.1	0				
AC004774.2	0				
AC004774.3	0				
AC004775.1	0.21140226	-0.00152152	0.273534349	0.990943652	
AC004777.1	0				
AC004784.1	0				
AC004788.1	0				
AC004790.1	0				
AC004790.2	0				
AC004792.1	0				
AC004801.1	0				
AC004801.2	4.073141201	0.017589519	0.255964646	0.853819168	0.93802478
AC004801.3	0.044449292	-0.009507112	0.274168606	0.914590283	
AC004801.4	0				
AC004801.5	0				
AC004801.6	5.822304014	-0.118168923	0.277406564	0.298051423	0.583561745
AC004801.7	0.065741063	-0.0010535	0.274191899	0.98256985	
AC004803.1	157.8570382	-0.314763521	0.193608318	0.037375998	0.176785874
AC004805.1	0.67563615	-0.004782948	0.273456871	0.758769743	
AC004805.2	0				
AC004805.3	0				
AC004808.1	0				
AC004808.2	0				
AC004812.1	0				
AC004812.2	70.91269615	-0.178887049	0.236868802	0.235886716	0.514638222
AC004816.1	0.167188228	-0.012563005	0.274390898	0.812979794	
AC004816.2	1.885174204	0.07617774	0.282260389	0.226505721	
AC004817.1	0.121986901	-0.001119384	0.274189416	0.982571211	
AC004817.2	0.107691531	-0.00110402	0.274190007	0.982570583	
AC004817.3	5.23999108	2.2175574	1.080064085	0.001318146	0.019239747
AC004817.4	0.258362403	-0.001185663	0.274186946	0.982572508	
AC004817.5	0.676211535	0.01303523	0.270086258	0.79022701	
AC004825.1	0				
AC004825.2	7.142273092	-0.274274608	0.383532327	0.076612947	0.27041959
AC004825.3	0.178664024	0.009340654	0.274140661	0.88209487	
AC004828.1	0				
AC004828.2	0.307557784	-0.031012748	0.276067247	0.479131055	
AC004830.1	0				
AC004830.2	0				
AC004832.1	0				
AC004832.2	0.052134167	0.010378384	0.274196959	0.880016398	
AC004832.3	7.791154411	0.052155288	0.270529328	0.48220347	0.736267663
AC004832.4	0.150099196	-0.001137814	0.274188814	0.982571302	
AC004832.5	0.610734077	0.023422419	0.274509453	0.488877802	
AC004832.6	3.81779828	0.216754049	0.377422311	0.054355553	0.221382922
AC004834.1	3.133147316	0.127833432	0.307920384	0.082125882	0.281423726
AC004835.1	0.047081692	0.010075758	0.27417837	0.879571849	
AC004836.1	0.616454479	0.019829308	0.275096571	0.399397638	
AC004837.1	0.353359143	-0.015473393	0.274746406	0.519576288	
AC004837.2	0				
AC004837.3	0.103661909	-0.012484372	0.274382331	0.813161858	
AC004837.4	1.131474181	0.042914445	0.27247791	0.463081108	
AC004839.1	0.963501276	0.021585178	0.269502505	0.70124766	
AC004839.2	0.759847455	0.081692477	0.288834329	0.094220451	
AC004840.1	0				
AC004846.1	235.6945293	0.095295448	0.200262058	0.500663407	0.748416717
AC004846.2	3.835149961	-0.091598173	0.277346586	0.320994354	0.605368485
AC004847.1	0.091783277	0.009352973	0.27413948	0.879866695	
AC004852.1	0				
AC004852.2	0				
AC004852.3	0				
AC004854.1	0.050658617	-0.009831196	0.274187393	0.914590283	
AC004854.2	12.96526678	-0.12753376	0.265321028	0.319385264	0.60374332
AC004858.1	0				
AC004862.1	0				
AC004863.1	0				
AC004865.1	0				
AC004866.1	0				
AC004866.2	0				
AC004869.1	0				
AC004869.2	0				
AC004870.1	0.543780136	0.025889601	0.27471229	0.413266427	
AC004870.2	0.065741063	-0.0010535	0.274191899	0.98256985	
AC004870.3	0.032938258	-0.001006793	0.274193691	0.98256985	
AC004870.4	0.111117415	-0.00110864	0.274189906	0.982570583	
AC004875.1	0				
AC004877.1	6.083059646	-0.045737236	0.259339574	0.630874826	0.829394216
AC004877.2	9.969127611	0.530637656	0.586779271	0.023970158	0.133688326
AC004879.1	0				
AC004882.1	0				
AC004882.2	0				
AC004882.3	0.755381328	-0.080407228	0.286935254	0.141536434	
AC004884.1	0.191668601	-0.001696595	0.273585068	0.918210212	
AC004884.2	0				
AC004888.1	0				
AC004890.1	1.738504949	-0.029705196	0.265560205	0.686500954	
AC004890.2	280.6251205	0.114023945	0.225368439	0.42205926	0.692405586
AC004890.3	0				
AC004893.1	0				
AC004893.2	0.725402015	-0.017843218	0.272637263	0.804619714	
AC004895.1	0.405697851	0.01659032	0.272319165	0.74927155	
AC004898.1	0				
AC004899.1	0				
AC004899.2	0				
AC004900.1	0				
AC004908.1	0.045491702	-0.001028433	0.274192863	0.982569854	
AC004908.2	5.554477713	0.086866727	0.266004559	0.417291457	0.689717556
AC004908.3	1.798076081	0.01673543	0.266668137	0.797113851	
AC004910.1	0				
AC004911.1	0.070671829	-0.010646247	0.274241059	0.914590283	
AC004912.1	0				
AC004917.1	2.533159768	0.108908939	0.300355108	0.066911365	0.250019131
AC004918.1	8.066134544	-0.002684834	0.242447058	0.980460444	0.992670916
AC004918.3	9.093107673	-0.009104393	0.240683942	0.936492322	0.974725723
AC004920.1	0				
AC004921.1	0.155370025	-0.002946958	0.273610827	0.915724376	
AC004921.2	0.138886931	-0.012706614	0.274404948	0.809972197	
AC004922.1	17.00527891	-0.147070247	0.286299329	0.236012504	0.514855749
AC004923.1	0.122184871	-0.009674743	0.274179043	0.915579246	
AC004923.2	0				
AC004923.3	0				
AC004923.4	1.872331288	2.208441012	1.487916937	0.00342923	
AC004925.1	0.439960276	0.016017877	0.274663176	0.616155629	
AC004930.1	0				
AC004936.1	0				
AC004938.1	0				
AC004938.2	7.104918179	-0.13334226	0.272176267	0.294399061	0.5800987
AC004941.1	0				
AC004941.2	0				
AC004943.1	1.943861399	0.210678422	0.382558559	0.032637191	
AC004943.2	144.4734467	0.29792707	0.284647728	0.083534201	0.284267535
AC004943.3	0.704463043	0.008877469	0.270346051	0.84813344	
AC004944.1	0				
AC004945.1	0				
AC004946.1	0				
AC004946.2	0				
AC004947.1	0				
AC004947.2	0				
AC004947.3	0.044449292	-0.009507112	0.274168606	0.914590283	
AC004948.1	0.960139883	0.0197784	0.270469223	0.672502752	
AC004951.1	19.17612413	0.078845854	0.25783133	0.486605819	0.739215398
AC004951.2	13.14669675	0.018311204	0.25624349	0.846835227	0.935043282
AC004951.3	4.215796953	0.02757196	0.263875697	0.733232673	0.883739457
AC004951.4	20.22389576	0.249672307	0.304461745	0.122708293	0.356194779
AC004965.1	0				
AC004967.1	19.09379367	-0.717458071	0.584582079	0.010378772	0.07883182
AC004967.2	64.59422091	-0.921095624	0.418764102	0.001564469	0.021685037
AC004969.1	0.36206929	-0.023059296	0.274858361	0.719627051	
AC004972.1	0				
AC004973.1	0.052907202	-0.009936644	0.274193831	0.914590283	
AC004974.1	1.416790734	0.026358491	0.267903314	0.682094728	
AC004975.1	0				
AC004975.2	0				
AC004980.1	90.53426867	0.159385679	0.239885672	0.28037812	0.565685714
AC004980.2	0				
AC004980.3	0.350908404	0.00139922	0.273075644	0.965535385	
AC004980.4	0.065741063	-0.0010535	0.274191899	0.98256985	
AC004982.1	3.539437532	0.045638103	0.258637306	0.638482084	0.833930609
AC004986.1	0				
AC004987.1	0				
AC004987.2	0				
AC004987.3	0				
AC004990.1	0.038652561	-0.001017292	0.274193287	0.98256985	
AC004997.1	14.61345235	-0.024215964	0.257556665	0.789460359	0.909490115
AC005002.1	0				
AC005005.1	0				
AC005005.2	0				
AC005005.3	4.858141389	-0.555782607	0.772760971	0.020061885	0.119958039
AC005005.4	0.324528207	0.009991182	0.2729687	0.813021522	
AC005006.1	0				
AC005008.1	0				
AC005008.2	0				
AC005009.1	0.067604912	0.01108365	0.274244909	0.880016398	
AC005011.1	0				
AC005013.1	0.148366003	0.001870755	0.273625134	0.981658101	
AC005014.1	1.996588734	-0.068547133	0.28311264	0.146197957	
AC005014.2	5.625786034	-0.059078559	0.270124881	0.459628702	0.719544975
AC005014.3	0.239105805	-0.002217203	0.273230138	0.975074113	
AC005014.4	0				
AC005019.1	0.070336309	-0.010633415	0.27424016	0.914590283	
AC005019.2	0.045083047	-0.001006066	0.274192795	0.98256985	
AC005020.1	0				
AC005020.2	23.99604464	0.27738325	0.34687838	0.090577263	0.299175307
AC005021.1	0				
AC005034.1	0				
AC005034.2	0.484587968	-0.05030956	0.278957439	0.416801062	
AC005034.3	0.240709512	-0.014831925	0.274653529	0.617019554	
AC005034.4	2.565288692	0.091957586	0.28311741	0.247898972	0.527891888
AC005034.5	9.474409934	-0.191944284	0.294908624	0.178384623	0.442129361
AC005034.6	5.183551712	0.055210889	0.251837882	0.618339071	0.82271535
AC005037.1	2.055104993	-1.243152208	1.546054286	0.010334923	0.078639438
AC005040.1	0				
AC005040.2	0				
AC005041.1	11.34272181	-0.065339778	0.250481547	0.570029843	0.794321576
AC005041.2	0.273728941	0.001616504	0.272780397	0.972578892	
AC005041.3	3.595385755	0.299407599	0.552008805	0.011484316	0.084298038
AC005041.4	45.98831595	0.086081458	0.191512136	0.538976903	0.773582268
AC005041.5	6.5509504	-0.150102024	0.271403704	0.268065048	0.550579388
AC005042.1	0				
AC005042.2	0				
AC005045.1	0				
AC005045.2	0.063993056	-0.010403297	0.274224114	0.914590283	
AC005046.1	2.314227066	-0.088707507	0.2811775	0.27420583	0.5576609
AC005050.1	4.111397299	1.891138712	1.005432551	0.002345835	0.029102514
AC005050.2	2.234120721	0.087813163	0.290206412	0.10146882	0.319891444
AC005050.3	0				
AC005052.1	0.153622098	-0.000213574	0.273623481	0.9827532	
AC005052.2	7.220405221	-0.921561365	0.838557112	0.008390804	0.068511319
AC005062.1	14.60167326	-0.131376972	0.274317763	0.28954214	0.574716689
AC005064.1	0				
AC005066.1	0				
AC005070.1	0				
AC005070.2	0				
AC005070.3	5.338568977	-0.301623334	0.46660278	0.043225063	0.194052133
AC005071.1	0				
AC005072.1	0.31234458	0.010933485	0.27423095	0.877693721	
AC005076.1	8.455115271	-0.126290188	0.268378755	0.309124621	0.593922882
AC005076.2	0.440334412	0.002596966	0.27307724	0.977113546	
AC005077.1	0				
AC005077.2	0.259031826	0.008458864	0.273549105	0.852664755	
AC005077.3	0.13524914	-0.001127419	0.2741891	0.982571352	
AC005077.4	2.178715617	0.011529361	0.266615991	0.856000363	0.93893381
AC005081.1	5.222057435	0.267837284	0.456638302	0.028630222	0.149458695
AC005082.1	2.057801666	0.018847047	0.266461272	0.776120584	0.90452693
AC005082.2	0.226626225	0.006226186	0.273740795	0.879675577	
AC005083.1	0.060138196	0.010762558	0.274222372	0.880016398	
AC005084.1	0				
AC005086.1	0				
AC005086.2	0				
AC005086.3	0				
AC005086.4	0				
AC005086.5	0				
AC005088.1	0				
AC005089.1	0				
AC005090.1	0				
AC005094.1	0.132923924	-0.010619497	0.274239637	0.914194389	
AC005096.1	0				
AC005099.1	0.526081903	0.01439373	0.272280499	0.693925972	
AC005100.1	0				
AC005100.2	0				
AC005102.1	0.046695068	0.010078798	0.274178408	0.880016398	
AC005104.1	0				
AC005104.2	0				
AC005105.1	0				
AC005144.1	0				
AC005153.1	0.046695068	0.010078798	0.274178408	0.880016398	
AC005154.1	0.442804424	0.037680622	0.276537095	0.565273322	
AC005154.2	14.04581898	0.747573545	0.533187192	0.009125342	0.072774144
AC005154.3	0.048476503	-0.001032093	0.274192702	0.98256985	
AC005154.4	0				
AC005154.5	1.248027088	-0.043773673	0.275451348	0.387941164	
AC005156.1	0				
AC005160.1	0.137930564	-0.001123493	0.274189222	0.982570583	
AC005162.1	0.045083047	-0.001006066	0.274192795	0.98256985	
AC005162.2	1.174182353	0.057229364	0.281564414	0.185635066	
AC005165.1	1.308198785	0.174872793	0.350188001	0.02992244	
AC005165.2	0				
AC005165.3	0.096366117	0.000732847	0.273616341	0.98635466	
AC005176.1	0				
AC005176.2	0				
AC005178.1	0				
AC005180.1	3.480335677	-0.024563182	0.2658897	0.727599241	0.880254602
AC005180.2	0				
AC005181.1	0				
AC005183.1	0				
AC005185.1	0				
AC005189.1	0				
AC005191.1	0				
AC005192.1	42.69596309	0.080967521	0.262685107	0.454953323	0.7164824
AC005197.1	0.048476503	-0.001032093	0.274192702	0.98256985	
AC005208.1	0				
AC005209.1	0				
AC005220.1	1.636525974	0.011749451	0.265836248	0.860840784	
AC005224.1	1.710272527	-0.063629301	0.27345955	0.391883078	
AC005224.2	6.141179608	0.180677256	0.355743403	0.027433211	0.145714943
AC005224.3	90.20589537	0.09362049	0.261938582	0.419212806	0.690802974
AC005225.1	0				
AC005225.2	1.037485483	-0.055217547	0.277566345	0.239335596	
AC005225.3	0.800687025	-0.01067377	0.271074229	0.835090009	
AC005225.4	12.55152409	0.095861247	0.25208136	0.446975857	0.711157171
AC005229.1	0				
AC005229.2	0				
AC005229.3	90.15616566	-0.06093335	0.161757307	0.640316747	0.834835323
AC005229.4	0				
AC005230.1	0				
AC005232.1	0				
AC005234.1	0				
AC005234.2	0				
AC005237.1	0				
AC005244.1	0.23290565	-0.010187775	0.274210616	0.914485357	
AC005244.2	0.032938258	-0.001006793	0.274193691	0.98256985	
AC005252.1	0				
AC005252.2	0				
AC005252.3	0				
AC005252.4	0.046695068	0.010078798	0.274178408	0.880016398	
AC005253.1	1.014207933	0.007276002	0.268501724	0.896502259	
AC005253.2	0.776926881	-0.029046105	0.271450318	0.578291222	
AC005255.1	0				
AC005256.1	0				
AC005258.1	0.899275684	-0.021921178	0.275407471	0.29003214	
AC005258.2	0.849597936	-0.026807005	0.270345714	0.626320895	
AC005261.1	494.8473092	-0.030123308	0.196744259	0.827910302	0.926567103
AC005261.2	0.375974643	0.038558755	0.276962752	0.466602122	
AC005261.3	13.96555408	0.012519263	0.273572056	0.626961666	0.827614067
AC005261.4	0.16240358	2.3834E-05	0.273621281	0.981936591	
AC005261.5	0				
AC005262.1	0				
AC005262.2	0.144891744	-0.000717692	0.273626566	0.983520398	
AC005264.1	0.176392108	-0.01400712	0.274547565	0.707818739	
AC005274.1	0				
AC005277.1	0.065741063	-0.0010535	0.274191899	0.98256985	
AC005277.2	0				
AC005280.1	2.547660128	-0.051608052	0.276524403	0.299174521	0.584367492
AC005280.2	10.05019224	-0.055088282	0.25648122	0.597977139	0.811584458
AC005280.3	8.016493225	-0.035530825	0.261602621	0.68044614	0.85616408
AC005281.1	0				
AC005288.1	12.80828442	-0.039144765	0.225989672	0.76275334	0.898614748
AC005291.1	0				
AC005291.2	0.046695068	0.010078798	0.274178408	0.880016398	
AC005293.1	0				
AC005294.1	0				
AC005296.1	0				
AC005297.1	0				
AC005297.2	0				
AC005297.3	0				
AC005301.1	0				
AC005301.2	0				
AC005303.1	0.038652561	-0.001017292	0.274193287	0.98256985	
AC005304.1	0.070671829	-0.010646247	0.274241059	0.914590283	
AC005304.2	0.261925169	0.021199486	0.275029021	0.57600995	
AC005304.3	0.067604912	0.01108365	0.274244909	0.880016398	
AC005306.1	19.17999757	1.185213745	0.627065269	0.002364359	0.029203826
AC005307.1	0.060138196	0.010762558	0.274222372	0.880016398	
AC005323.1	0.068965282	-0.001070959	0.274191848	0.98256985	
AC005323.2	0				
AC005324.1	0				
AC005324.2	12.82127332	-0.099220306	0.278572401	0.304682527	0.590469148
AC005324.3	3.400437559	0.188220562	0.366308979	0.018776037	0.115236762
AC005324.4	0				
AC005324.5	0				
AC005326.1	0				
AC005329.1	25.49613462	-0.257395434	0.3594798	0.087185269	0.292165632
AC005329.2	0.174477697	0.014865582	0.274589302	0.681572399	
AC005329.3	0.411462065	-0.021726844	0.273231387	0.631058612	
AC005330.1	0.083566797	-0.00999974	0.274198365	0.914676842	
AC005332.1	1.09159577	0.014135646	0.267873505	0.813664096	
AC005332.2	3.42847186	0.273364054	0.450693158	0.037946701	0.178853666
AC005332.3	16.63088958	-0.296067482	0.301396849	0.085143495	0.287857808
AC005332.4	88.84919106	0.716179858	0.394261119	0.005125605	0.049499956
AC005332.5	124.1600834	-0.498439041	0.254568878	0.008109035	0.066969093
AC005332.6	1047.023465	-0.380872945	0.22827095	0.022984291	0.130625951
AC005332.7	0.538485141	0.053536869	0.280729939	0.18357208	
AC005336.1	0				
AC005336.2	0				
AC005336.3	0				
AC005339.1	1.334008237	0.04829201	0.273789464	0.400728627	
AC005341.1	0				
AC005342.1	1.08114296	0.005048247	0.266066421	0.940329047	
AC005342.2	0				
AC005343.1	0				
AC005343.4	0.266616337	-0.001201868	0.274183621	0.973735481	
AC005344.1	0				
AC005345.1	0				
AC005351.1	0				
AC005355.1	0.045083047	-0.001006066	0.274192795	0.98256985	
AC005355.2	0.174626672	0.012536622	0.274370442	0.778336328	
AC005357.1	0				
AC005357.2	0.958089243	0.037074467	0.275462638	0.518917448	
AC005358.1	0.070336309	-0.010633415	0.27424016	0.914590283	
AC005363.1	0.916178116	-0.015988142	0.274825925	0.447639847	
AC005363.2	0.266294236	0.020244177	0.274894494	0.607132158	
AC005377.1	0				
AC005379.1	0.174206292	-0.001142413	0.274188307	0.982571422	
AC005381.1	0				
AC005383.1	0.032938258	-0.001006793	0.274193691	0.98256985	
AC005387.1	0				
AC005387.2	0				
AC005391.1	0.457378619	0.018726867	0.272763044	0.722940976	
AC005392.1	0				
AC005392.2	0				
AC005392.3	0				
AC005393.1	2.596135006	0.157472303	0.320625509	0.104638828	0.325664016
AC005394.1	0.044449292	-0.009507112	0.274168606	0.914590283	
AC005394.2	0.830128646	0.00352152	0.272150603	0.932715005	
AC005400.1	1.882847219	0.055990654	0.26795768	0.502262339	
AC005410.1	0.500164389	0.044238341	0.276889722	0.292758545	
AC005410.2	0.761681939	-0.021096374	0.271105161	0.664549872	
AC005412.1	0				
AC005414.1	0				
AC005476.1	0.120043951	0.001185221	0.273617322	0.986446049	
AC005476.2	15.42896755	0.354257965	0.508800874	0.038829915	0.181617266
AC005479.1	2.611391576	0.184126526	0.359422927	0.027078117	0.144593544
AC005479.2	1.77595145	0.117793314	0.303078487	0.085484487	
AC005480.1	0.750165679	-0.030277265	0.274639009	0.539635956	
AC005480.2	0				
AC005481.1	2.677658984	0.057354102	0.265260615	0.522203113	0.762943836
AC005482.1	0				
AC005486.1	0.184960607	0.010079483	0.274186924	0.881663757	
AC005487.1	0				
AC005495.1	0				
AC005498.1	0.063802279	0.010919671	0.274233302	0.880016398	
AC005498.2	2.898930567	-0.059261369	0.265362711	0.509493405	0.754900134
AC005498.3	14.44692309	-0.316861716	0.341165068	0.072083382	0.260439646
AC005514.1	0.099150196	0.010098152	0.274185072	0.8791958	
AC005515.1	0				
AC005518.1	0.063993056	-0.010403297	0.274224114	0.914590283	
AC005518.2	0				
AC005519.1	29.26009755	0.089017751	0.24172724	0.495688812	0.745270092
AC005520.1	18.06069812	-0.199714028	0.293879645	0.17138554	0.432418226
AC005520.2	45.80355265	-0.042749546	0.253195365	0.680016158	0.855950445
AC005520.3	0.267957274	-0.004275094	0.273334172	0.892770583	
AC005520.4	0				
AC005520.5	7.404148664	-0.25166024	0.4557863	0.008722639	0.070358581
AC005521.1	0.431573307	-0.050634938	0.279407968	0.328186542	
AC005522.1	0				
AC005523.1	0.971843427	-0.021702776	0.268299994	0.719129564	
AC005523.2	3.716565041	-0.126235526	0.288786472	0.229777479	0.508162227
AC005524.1	0.257786703	0.005147911	0.273666938	0.878800425	
AC005529.1	0.050658617	-0.009831196	0.274187393	0.914590283	
AC005531.1	0.134248562	-0.013121721	0.274447968	0.813161858	
AC005532.1	4.241980561	1.716393619	0.977040748	0.002208876	0.027957553
AC005532.2	0.165530494	0.014719275	0.274571827	0.696589513	
AC005534.1	0.164641609	0.012783519	0.274392186	0.779929954	
AC005537.1	0.741181856	-0.007996948	0.273130858	0.989180483	
AC005538.1	0				
AC005538.2	32.85072728	0.006440241	0.27360697	0.763777593	0.899274763
AC005538.3	0.065741063	-0.0010535	0.274191899	0.98256985	
AC005540.1	6.649585193	-0.030604774	0.239768102	0.794725303	0.911364374
