symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
AC004687.2	2.620182097	0.078789662	0.304825747	0.453841581	0.702104314
AC004687.3	0.864404646	-0.023152898	0.308922862	0.684173986	
AC004690.1	0				
AC004690.2	0				
AC004691.1	0				
AC004691.2	2.599509076	-0.022825362	0.305869808	0.724988736	0.877896326
AC004692.1	0.063993056	-0.001600221	0.311888968	0.926015701	
AC004692.2	0				
AC004696.1	0.067604912	-0.014635717	0.312040952	0.824347748	
AC004696.2	0				
AC004702.1	0				
AC004704.1	0				
AC004704.2	0				
AC004704.3	0				
AC004706.1	0.065741063	0.013710145	0.311920428	0.971089085	
AC004706.2	0				
AC004706.3	47.34489314	-0.006457753	0.249189904	0.963587885	0.986296494
AC004707.1	4.921370827	-0.138380576	0.310937252	0.307937477	0.566560313
AC004765.1	0				
AC004771.1	0.406194745	-0.020214207	0.311006098	0.734648186	
AC004771.2	10.28791571	-0.141132839	0.297392887	0.336378947	0.596244828
AC004771.3	0.551304726	0.004062391	0.309382167	0.926903256	
AC004771.4	0.680914404	-0.04950048	0.313539925	0.401881259	
AC004774.1	0				
AC004774.2	0				
AC004774.3	0				
AC004775.1	0.21140226	-0.016794773	0.312248895	0.727484851	
AC004777.1	0				
AC004784.1	0				
AC004788.1	0				
AC004790.1	0				
AC004790.2	0				
AC004792.1	0				
AC004801.1	0				
AC004801.2	4.073141201	0.244255126	0.383392805	0.116252509	0.320887519
AC004801.3	0.044449292	-0.001557871	0.311890209	0.926015701	
AC004801.4	0				
AC004801.5	0				
AC004801.6	5.822304014	0.420885215	0.538374098	0.045801427	0.179559395
AC004801.7	0.065741063	0.013710145	0.311920428	0.971089085	
AC004803.1	157.8570382	0.600182352	0.201480523	0.000521414	0.007984102
AC004805.1	0.67563615	0.00462306	0.310737104	0.797007764	
AC004805.2	0				
AC004805.3	0				
AC004808.1	0				
AC004808.2	0				
AC004812.1	0				
AC004812.2	70.91269615	1.210060736	0.312752252	7.64657E-06	0.000368758
AC004816.1	0.167188228	0.012581401	0.311849668	0.971276908	
AC004816.2	1.885174204	0.073419922	0.30992259	0.419522449	0.672222879
AC004817.1	0.121986901	0.017660083	0.312274188	0.777352344	
AC004817.2	0.107691531	0.016733407	0.312174721	0.866033579	
AC004817.3	5.23999108	-0.430080129	0.852848812	0.014106751	0.082505365
AC004817.4	0.258362403	0.020406427	0.312643565	0.601648233	
AC004817.5	0.676211535	-0.064787025	0.315913208	0.29133431	
AC004825.1	0				
AC004825.2	7.142273092	0.549882941	0.555417969	0.029636906	0.134688695
AC004825.3	0.178664024	0.008631636	0.31121342	0.867148594	
AC004828.1	0				
AC004828.2	0.307557784	0.026733417	0.312433656	0.801278415	
AC004830.1	0				
AC004830.2	0				
AC004832.1	0				
AC004832.2	0.052134167	-0.013884454	0.311975498	0.824347748	
AC004832.3	7.791154411	0.084259923	0.311105307	0.387322745	0.642719234
AC004832.4	0.150099196	0.018383	0.312363401	0.764840402	
AC004832.5	0.610734077	-0.001496106	0.309291734	0.966103384	
AC004832.6	3.81779828	0.234980908	0.376835918	0.122534768	0.33176747
AC004834.1	3.133147316	-0.084106514	0.311112499	0.372238796	0.629337964
AC004835.1	0.047081692	-0.013576654	0.311950998	0.823909058	
AC004836.1	0.616454479	-0.010306168	0.310948889	0.710219819	
AC004837.1	0.353359143	-0.001849511	0.311880983	0.926012787	
AC004837.2	0				
AC004837.3	0.103661909	-0.001698632	0.311886582	0.92601499	
AC004837.4	1.131474181	-0.07260091	0.31436829	0.332950517	
AC004839.1	0.963501276	0.104790827	0.322577873	0.251151817	
AC004839.2	0.759847455	-0.060866448	0.31358735	0.354617312	
AC004840.1	0				
AC004846.1	235.6945293	-0.264308258	0.239999284	0.127802366	0.340017506
AC004846.2	3.835149961	0.571202598	0.969638059	0.021146833	0.108517188
AC004847.1	0.091783277	-0.000493584	0.311046638	0.925714884	
AC004852.1	0				
AC004852.2	0				
AC004852.3	0				
AC004854.1	0.050658617	-0.001575288	0.311889792	0.926015701	
AC004854.2	12.96526678	-0.011620526	0.260550328	0.93414668	0.973983004
AC004858.1	0				
AC004862.1	0				
AC004863.1	0				
AC004865.1	0				
AC004866.1	0				
AC004866.2	0				
AC004869.1	0				
AC004869.2	0				
AC004870.1	0.543780136	-0.019450921	0.310200452	0.656868706	
AC004870.2	0.065741063	0.013710145	0.311920428	0.971089085	
AC004870.3	0.032938258	0.011251929	0.311764239	0.971089085	
AC004870.4	0.111117415	0.016891864	0.31219155	0.866033579	
AC004875.1	0				
AC004877.1	6.083059646	1.488641863	0.732006143	0.00178434	0.01937992
AC004877.2	9.969127611	0.286208818	0.340960126	0.125819326	0.336848598
AC004879.1	0				
AC004882.1	0				
AC004882.2	0				
AC004882.3	0.755381328	0.092069754	0.324984345	0.195559416	
AC004884.1	0.191668601	-0.015660081	0.312139186	0.82336614	
AC004884.2	0				
AC004888.1	0				
AC004890.1	1.738504949	0.053869368	0.301096588	0.583004925	0.794032984
AC004890.2	280.6251205	0.324216016	0.295546798	0.089311126	0.272598399
AC004890.3	0				
AC004893.1	0				
AC004893.2	0.725402015	0.109530462	0.334902953	0.08964105	
AC004895.1	0.405697851	-0.020724284	0.309078804	0.664738599	
AC004898.1	0				
AC004899.1	0				
AC004899.2	0				
AC004900.1	0				
AC004908.1	0.045491702	0.012404763	0.311829589	0.970597325	
AC004908.2	5.554477713	-0.034955693	0.277612266	0.785427498	0.907428287
AC004908.3	1.798076081	-0.039907892	0.303507884	0.625498183	0.818981266
AC004910.1	0				
AC004911.1	0.070671829	-0.001606658	0.31188858	0.926015701	
AC004912.1	0				
AC004917.1	2.533159768	-0.054847689	0.307955152	0.4777642	0.72000987
AC004918.1	8.066134544	0.424711185	0.472966572	0.050257227	0.190478067
AC004918.3	9.093107673	0.072960514	0.271016239	0.613701507	0.811365462
AC004920.1	0				
AC004921.1	0.155370025	-0.014687182	0.312043967	0.823790705	
AC004921.2	0.138886931	0.009906951	0.311693907	0.97436958	
AC004922.1	17.00527891	0.177216008	0.317313603	0.246349086	0.502373008
AC004923.1	0.122184871	0.014626018	0.311988486	0.86867277	
AC004923.2	0				
AC004923.3	0				
AC004923.4	1.872331288	-0.134569816	0.330365748	0.216623719	0.466889582
AC004925.1	0.439960276	0.002225358	0.310647913	0.965855193	
AC004930.1	0				
AC004936.1	0				
AC004938.1	0				
AC004938.2	7.104918179	0.203684028	0.319291397	0.212845776	0.462462836
AC004941.1	0				
AC004941.2	0				
AC004943.1	1.943861399	-0.243362247	0.427308125	0.046457183	0.181249543
AC004943.2	144.4734467	-1.63946162	0.327016581	2.86954E-08	5.0586E-06
AC004943.3	0.704463043	-0.013157581	0.306380219	0.822519285	
AC004944.1	0				
AC004945.1	0				
AC004946.1	0				
AC004946.2	0				
AC004947.1	0				
AC004947.2	0				
AC004947.3	0.044449292	-0.001557871	0.311890209	0.926015701	
AC004948.1	0.960139883	0.053761411	0.3093725	0.471429508	
AC004951.1	19.17612413	0.23006036	0.352657316	0.151916377	0.378030004
AC004951.2	13.14669675	-0.087250655	0.300251428	0.45512105	0.703006361
AC004951.3	4.215796953	-0.072343846	0.305505658	0.464341551	0.70946519
AC004951.4	20.22389576	-0.32312874	0.332014972	0.094854929	0.282338416
AC004965.1	0				
AC004967.1	19.09379367	-0.05357378	0.265691339	0.707220305	0.869538597
AC004967.2	64.59422091	-0.031887366	0.24204608	0.833630279	0.930589814
AC004969.1	0.36206929	0.042294252	0.315054366	0.417061822	
AC004972.1	0				
AC004973.1	0.052907202	-0.001576856	0.311889614	0.926015701	
AC004974.1	1.416790734	0.028148918	0.299790631	0.752087415	0.891523411
AC004975.1	0				
AC004975.2	0				
AC004980.1	90.53426867	0.122281958	0.237291509	0.451434472	0.700153061
AC004980.2	0				
AC004980.3	0.350908404	-0.019401952	0.31165716	0.661189386	
AC004980.4	0.065741063	0.013710145	0.311920428	0.971089085	
AC004982.1	3.539437532	0.230249876	0.364748374	0.141562601	0.362626648
AC004986.1	0				
AC004987.1	0				
AC004987.2	0				
AC004987.3	0				
AC004990.1	0.038652561	0.011815381	0.311794451	0.971089085	
AC004997.1	14.61345235	0.079996977	0.297982976	0.498768391	0.73719027
AC005002.1	0				
AC005005.1	0				
AC005005.2	0				
AC005005.3	4.858141389	0.199306139	0.339705414	0.187470733	0.430374375
AC005005.4	0.324528207	-0.027042413	0.311889307	0.586699629	
AC005006.1	0				
AC005008.1	0				
AC005008.2	0				
AC005009.1	0.067604912	-0.014635717	0.312040952	0.824347748	
AC005011.1	0				
AC005013.1	0.148366003	-0.015577229	0.312131242	0.823903237	
AC005014.1	1.996588734	-0.028804706	0.30840085	0.61408076	0.811527414
AC005014.2	5.625786034	0.050650542	0.299127912	0.610770738	0.809920164
AC005014.3	0.239105805	-0.023663663	0.312622599	0.667676059	
AC005014.4	0				
AC005019.1	0.070336309	-0.001603284	0.311888577	0.926015701	
AC005019.2	0.045083047	0.012384388	0.311828219	0.971089085	
AC005020.1	0				
AC005020.2	23.99604464	-0.201875151	0.29805187	0.230237267	0.483244355
AC005021.1	0				
AC005034.1	0				
AC005034.2	0.484587968	0.096985404	0.330292782	0.15577239	
AC005034.3	0.240709512	-0.001781725	0.311882473	0.926013556	
AC005034.4	2.565288692	0.077288621	0.301391866	0.481349122	0.723385763
AC005034.5	9.474409934	0.369619346	0.395899211	0.0688482	0.232426382
AC005034.6	5.183551712	0.356317362	0.423144295	0.072178158	0.239634376
AC005037.1	2.055104993	0.10905214	0.321045886	0.270761946	0.528604434
AC005040.1	0				
AC005040.2	0				
AC005041.1	11.34272181	0.066568487	0.273391766	0.635319543	0.824753588
AC005041.2	0.273728941	-0.012116821	0.31044768	0.740381583	
AC005041.3	3.595385755	0.092837636	0.303965915	0.429513866	0.680550782
AC005041.4	45.98831595	-0.086333017	0.198662709	0.57552672	0.789214246
AC005041.5	6.5509504	-0.209267283	0.323020228	0.200935965	0.448143172
AC005042.1	0				
AC005042.2	0				
AC005045.1	0				
AC005045.2	0.063993056	-0.001600221	0.311888968	0.926015701	
AC005046.1	2.314227066	0.151870279	0.341138818	0.170357275	0.405726494
AC005050.1	4.111397299	-0.056113595	0.28835881	0.638627623	0.826779208
AC005050.2	2.234120721	-0.150353286	0.361655749	0.01704531	0.093484054
AC005050.3	0				
AC005052.1	0.153622098	-0.001442297	0.311064915	0.924476098	
AC005052.2	7.220405221	0.024391922	0.279942038	0.846530138	0.935396852
AC005062.1	14.60167326	-0.042914101	0.269307386	0.758101469	0.89397371
AC005064.1	0				
AC005066.1	0				
AC005070.1	0				
AC005070.2	0				
AC005070.3	5.338568977	0.264413919	0.403893611	0.098267103	0.288566375
AC005071.1	0				
AC005072.1	0.31234458	0.010543915	0.311288427	0.72915571	
AC005076.1	8.455115271	0.091252409	0.274678724	0.527879093	0.757341514
AC005076.2	0.440334412	0.027750426	0.311749005	0.488743181	
AC005077.1	0				
AC005077.2	0.259031826	-0.006847273	0.310612603	0.90974168	
AC005077.3	0.13524914	0.018068573	0.312322933	0.757707355	
AC005077.4	2.178715617	0.122189615	0.331320411	0.187504056	0.430403775
AC005081.1	5.222057435	0.134647453	0.316660521	0.294380758	0.552569751
AC005082.1	2.057801666	0.015815124	0.298794533	0.858136296	0.940696306
AC005082.2	0.226626225	-0.01037778	0.31142103	0.821721169	
AC005083.1	0.060138196	-0.014328792	0.312012723	0.824347748	
AC005084.1	0				
AC005086.1	0				
AC005086.2	0				
AC005086.3	0				
AC005086.4	0				
AC005086.5	0				
AC005088.1	0				
AC005089.1	0				
AC005090.1	0				
AC005094.1	0.132923924	0.012854731	0.311867731	0.971487026	
AC005096.1	0				
AC005099.1	0.526081903	-0.067202858	0.320916246	0.19431555	
AC005100.1	0				
AC005100.2	0				
AC005102.1	0.046695068	-0.01355116	0.311948987	0.824347748	
AC005104.1	0				
AC005104.2	0				
AC005105.1	0				
AC005144.1	0				
AC005153.1	0.046695068	-0.01355116	0.311948987	0.824347748	
AC005154.1	0.442804424	0.031894415	0.30974858	0.517405236	
AC005154.2	14.04581898	0.098728304	0.258329393	0.526001978	0.755822354
AC005154.3	0.048476503	0.012586314	0.311841329	0.971089085	
AC005154.4	0				
AC005154.5	1.248027088	0.120634706	0.34072639	0.0701517	
AC005156.1	0				
AC005160.1	0.137930564	0.017715771	0.312286034	0.866033579	
AC005162.1	0.045083047	0.012384388	0.311828219	0.971089085	
AC005162.2	1.174182353	0.029668747	0.309464234	0.599398176	
AC005165.1	1.308198785	-0.126974832	0.332554033	0.182463347	
AC005165.2	0				
AC005165.3	0.096366117	-0.013991232	0.311985066	0.826195268	
AC005176.1	0				
AC005176.2	0				
AC005178.1	0				
AC005180.1	3.480335677	0.20542026	0.392548585	0.061794717	0.216018927
AC005180.2	0				
AC005181.1	0				
AC005183.1	0				
AC005185.1	0				
AC005189.1	0				
AC005191.1	0				
AC005192.1	42.69596309	0.263911191	0.395988546	0.10305635	0.296559136
AC005197.1	0.048476503	0.012586314	0.311841329	0.971089085	
AC005208.1	0				
AC005209.1	0				
AC005220.1	1.636525974	0.034791313	0.300499748	0.696924875	0.864224746
AC005224.1	1.710272527	0.002589861	0.297687675	0.976401509	0.991836929
AC005224.2	6.141179608	-0.000104526	0.294376164	0.994463554	0.998019658
AC005224.3	90.20589537	0.152130124	0.306418291	0.301859351	0.560812625
AC005225.1	0				
AC005225.2	1.037485483	-0.008476067	0.305858669	0.854169071	
AC005225.3	0.800687025	0.044197269	0.310932228	0.467921702	
AC005225.4	12.55152409	0.164794374	0.290037091	0.301334878	0.560259068
AC005229.1	0				
AC005229.2	0				
AC005229.3	90.15616566	0.074680463	0.166976848	0.606165691	0.807425478
AC005229.4	0				
AC005230.1	0				
AC005232.1	0				
AC005234.1	0				
AC005234.2	0				
AC005237.1	0				
AC005244.1	0.23290565	0.017964041	0.31235499	0.746691501	
AC005244.2	0.032938258	0.011251929	0.311764239	0.971089085	
AC005252.1	0				
AC005252.2	0				
AC005252.3	0				
AC005252.4	0.046695068	-0.01355116	0.311948987	0.824347748	
AC005253.1	1.014207933	-0.001080216	0.302948293	0.987675429	
AC005253.2	0.776926881	-0.016318186	0.306063806	0.804344108	
AC005255.1	0				
AC005256.1	0				
AC005258.1	0.899275684	0.023042872	0.3126937	0.65183645	
AC005258.2	0.849597936	0.068534928	0.312550311	0.373031418	
AC005261.1	494.8473092	0.217048271	0.236958053	0.199713122	0.446203227
AC005261.2	0.375974643	-0.001260592	0.308434317	0.990877689	
AC005261.3	13.96555408	-0.003347161	0.310051101	0.910205881	0.963532482
AC005261.4	0.16240358	-0.005291095	0.311168039	0.92176757	
AC005261.5	0				
AC005262.1	0				
AC005262.2	0.144891744	-0.001214706	0.311064378	0.924518262	
AC005264.1	0.176392108	-0.00173701	0.311883997	0.926014231	
AC005274.1	0				
AC005277.1	0.065741063	0.013710145	0.311920428	0.971089085	
AC005277.2	0				
AC005280.1	2.547660128	0.058521992	0.313141202	0.338325213	0.59804886
AC005280.2	10.05019224	-0.201638798	0.351981106	0.165055852	0.397582003
AC005280.3	8.016493225	0.009295621	0.289689561	0.933318449	0.973532501
AC005281.1	0				
AC005288.1	12.80828442	-0.017419569	0.242660127	0.907829847	0.962745666
AC005291.1	0				
AC005291.2	0.046695068	-0.01355116	0.311948987	0.824347748	
AC005293.1	0				
AC005294.1	0				
AC005296.1	0				
AC005297.1	0				
AC005297.2	0				
AC005297.3	0				
AC005301.1	0				
AC005301.2	0				
AC005303.1	0.038652561	0.011815381	0.311794451	0.971089085	
AC005304.1	0.070671829	-0.001606658	0.31188858	0.926015701	
AC005304.2	0.261925169	-0.018648523	0.311647605	0.62472347	
AC005304.3	0.067604912	-0.014635717	0.312040952	0.824347748	
AC005306.1	19.17999757	-0.006606782	0.264459789	0.959795345	0.984502978
AC005307.1	0.060138196	-0.014328792	0.312012723	0.824347748	
AC005323.1	0.068965282	0.0138549	0.311931902	0.971089085	
AC005323.2	0				
AC005324.1	0				
AC005324.2	12.82127332	0.138065185	0.322216319	0.263859687	0.52170534
AC005324.3	3.400437559	-0.291754697	0.528694178	0.010834373	0.069083123
AC005324.4	0				
AC005324.5	0				
AC005326.1	0				
AC005329.1	25.49613462	0.341989498	0.413995812	0.074244873	0.243602132
AC005329.2	0.174477697	-0.018814673	0.312515337	0.63021078	
AC005329.3	0.411462065	0.022288857	0.309808503	0.735173817	
AC005330.1	0.083566797	0.01030971	0.31171256	0.971002082	
AC005332.1	1.09159577	-0.009885341	0.301623716	0.898997482	
AC005332.2	3.42847186	-0.084116834	0.293795107	0.500096644	0.738284827
AC005332.3	16.63088958	0.835401993	0.346392737	0.001447957	0.016763375
AC005332.4	88.84919106	0.441434231	0.341899734	0.038884203	0.160985357
AC005332.5	124.1600834	0.630122674	0.252532018	0.001927296	0.020512843
AC005332.6	1047.023465	0.255044593	0.208828201	0.119262249	0.325766075
AC005332.7	0.538485141	-0.03355326	0.311004644	0.466628009	
AC005336.1	0				
AC005336.2	0				
AC005336.3	0				
AC005339.1	1.334008237	0.102219282	0.320576363	0.27218645	
AC005341.1	0				
AC005342.1	1.08114296	-0.116801393	0.333539616	0.138438778	
AC005342.2	0				
AC005343.1	0				
AC005343.4	0.266616337	0.043794001	0.315378724	0.409299731	
AC005344.1	0				
AC005345.1	0				
AC005351.1	0				
AC005355.1	0.045083047	0.012384388	0.311828219	0.971089085	
AC005355.2	0.174626672	-0.004526117	0.311002859	0.913656089	
AC005357.1	0				
AC005357.2	0.958089243	-0.026318143	0.309309893	0.831740979	
AC005358.1	0.070336309	-0.001603284	0.311888577	0.926015701	
AC005363.1	0.916178116	0.020270055	0.312717765	0.456815894	
AC005363.2	0.266294236	-0.009394338	0.310675964	0.780722193	
AC005377.1	0				
AC005379.1	0.174206292	0.018892512	0.312430414	0.747865834	
AC005381.1	0				
AC005383.1	0.032938258	0.011251929	0.311764239	0.971089085	
AC005387.1	0				
AC005387.2	0				
AC005391.1	0.457378619	0.053546871	0.31281974	0.41752003	
AC005392.1	0				
AC005392.2	0				
AC005392.3	0				
AC005393.1	2.596135006	0.03461228	0.286640979	0.770485545	0.900509542
AC005394.1	0.044449292	-0.001557871	0.311890209	0.926015701	
AC005394.2	0.830128646	-0.054869552	0.318212371	0.18238227	
AC005400.1	1.882847219	-0.112287416	0.317788888	0.300533502	0.559438728
AC005410.1	0.500164389	-0.046007843	0.312572632	0.353033257	
AC005410.2	0.761681939	0.019463424	0.306599294	0.751728746	
AC005412.1	0				
AC005414.1	0				
AC005476.1	0.120043951	-0.014777242	0.312053635	0.82623988	
AC005476.2	15.42896755	-0.72962158	0.700978489	0.014855247	0.085332246
AC005479.1	2.611391576	-0.0067597	0.294367289	0.941393119	0.976328569
AC005479.2	1.77595145	0.023970454	0.29761823	0.796654033	0.911867996
AC005480.1	0.750165679	-0.00654301	0.308143398	0.902847764	
AC005480.2	0				
AC005481.1	2.677658984	0.139949882	0.316513049	0.289081894	0.546768438
AC005482.1	0				
AC005486.1	0.184960607	0.00573887	0.311082909	0.964812483	
AC005487.1	0				
AC005495.1	0				
AC005498.1	0.063802279	-0.014508138	0.312028492	0.824347748	
AC005498.2	2.898930567	0.015598522	0.287885863	0.889613762	0.954507903
AC005498.3	14.44692309	-0.118348826	0.260377105	0.451672667	0.700309624
AC005514.1	0.099150196	-0.003160104	0.311086873	0.924363606	
AC005515.1	0				
AC005518.1	0.063993056	-0.001600221	0.311888968	0.926015701	
AC005518.2	0				
AC005519.1	29.26009755	0.40674882	0.391481749	0.054300147	0.199396066
AC005520.1	18.06069812	0.256465803	0.325952973	0.149542996	0.375252748
AC005520.2	45.80355265	-0.238214183	0.378852134	0.118585506	0.32463614
AC005520.3	0.267957274	-0.002946499	0.310702076	0.906427819	
AC005520.4	0				
AC005520.5	7.404148664	0.088085891	0.311494285	0.359478883	0.61802557
AC005521.1	0.431573307	0.059885482	0.317838879	0.408288081	
AC005522.1	0				
AC005523.1	0.971843427	-0.077713456	0.317469009	0.295069515	
AC005523.2	3.716565041	0.104834485	0.302057167	0.40360132	0.657698663
AC005524.1	0.257786703	-0.018636871	0.312492341	0.710820948	
AC005529.1	0.050658617	-0.001575288	0.311889792	0.926015701	
AC005531.1	0.134248562	-0.00169721	0.311885367	0.92601499	
AC005532.1	4.241980561	-0.039032027	0.284325512	0.745710941	0.887881456
AC005532.2	0.165530494	-0.018668517	0.312493537	0.64477407	
AC005534.1	0.164641609	-0.007892804	0.311230471	0.825341905	
