symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
AC004674.1	0				
AC004678.1	2.119897697	0.16651011	0.44910651	0.385210798	0.576687269
AC004678.2	0.544252528	0.0888702	0.464241415	0.517724134	
AC004687.1	0.099646967	0.023049343	0.462311133	0.953701735	
AC004687.2	2.620182097	0.062621875	0.406438091	0.756933353	0.865081776
AC004687.3	0.864404646	-0.121265917	0.471392379	0.311469815	
AC004690.1	0				
AC004690.2	0				
AC004691.1	0				
AC004691.2	2.599509076	0.120205616	0.464863065	0.359534495	0.552695677
AC004692.1	0.063993056	-0.031798143	0.4632939	0.841398523	
AC004692.2	0				
AC004696.1	0.067604912	-0.003464937	0.462863321	0.94339197	
AC004696.2	0				
AC004702.1	0				
AC004704.1	0				
AC004704.2	0				
AC004704.3	0				
AC004706.1	0.065741063	0.030601155	0.463009179	0.95367378	
AC004706.2	0				
AC004706.3	47.34489314	-0.425396967	0.370152982	0.10641482	0.245436265
AC004707.1	4.921370827	-1.089994533	0.628798906	0.007776001	0.036530766
AC004765.1	0				
AC004771.1	0.406194745	-0.060064795	0.462477599	0.57063062	
AC004771.2	10.28791571	-0.356935385	0.415097879	0.174517562	0.344248091
AC004771.3	0.551304726	0.032214106	0.456971748	0.706705446	
AC004771.4	0.680914404	-0.206486968	0.512265255	0.112553657	
AC004774.1	0				
AC004774.2	0				
AC004774.3	0				
AC004775.1	0.21140226	-0.038911599	0.464384262	0.736024585	
AC004777.1	0				
AC004784.1	0				
AC004788.1	0				
AC004790.1	0				
AC004790.2	0				
AC004792.1	0				
AC004801.1	0				
AC004801.2	4.073141201	0.504771392	0.557868837	0.085295956	0.211370741
AC004801.3	0.044449292	-0.029323132	0.462996558	0.841398523	
AC004801.4	0				
AC004801.5	0				
AC004801.6	5.822304014	0.23990458	0.387135648	0.331666275	0.526117142
AC004801.7	0.065741063	0.030601155	0.463009179	0.95367378	
AC004803.1	157.8570382	0.232217366	0.184222086	0.168251561	0.335762725
AC004805.1	0.67563615	-0.003157328	0.458658429	0.959538817	
AC004805.2	0				
AC004805.3	0				
AC004808.1	0				
AC004808.2	0				
AC004812.1	0				
AC004812.2	70.91269615	0.850037755	0.301207872	0.000940051	0.00736042
AC004816.1	0.167188228	-0.009511558	0.46015213	0.841034307	
AC004816.2	1.885174204	0.447772476	0.723691319	0.049722873	0.142991066
AC004817.1	0.121986901	0.039326542	0.464190644	0.760618062	
AC004817.2	0.107691531	0.037273824	0.463858863	0.84887394	
AC004817.3	5.23999108	0.182268697	0.454167293	0.357287572	0.550422015
AC004817.4	0.258362403	0.045272755	0.465394033	0.586362107	
AC004817.5	0.676211535	-0.102756725	0.461180299	0.437237032	
AC004825.1	0				
AC004825.2	7.142273092	0.093379109	0.329884471	0.691157152	0.821426062
AC004825.3	0.178664024	0.037512089	0.463995598	0.752043016	
AC004828.1	0				
AC004828.2	0.307557784	-0.042902226	0.45883063	0.650398198	
AC004830.1	0				
AC004830.2	0				
AC004832.1	0				
AC004832.2	0.052134167	-0.003275007	0.462864896	0.94339197	
AC004832.3	7.791154411	0.340036695	0.565082712	0.116703839	0.261761987
AC004832.4	0.150099196	0.040852652	0.464476717	0.748182675	
AC004832.5	0.610734077	0.065363279	0.46375784	0.512847376	
AC004832.6	3.81779828	2.020417728	0.815637427	0.000993697	0.007698226
AC004834.1	3.133147316	0.163308774	0.456388988	0.361251113	0.554329736
AC004835.1	0.047081692	-0.003222642	0.462865836	0.943391966	
AC004836.1	0.616454479	0.048248859	0.465207277	0.639222512	
AC004837.1	0.353359143	-0.045187653	0.465797801	0.460498627	
AC004837.2	0				
AC004837.3	0.103661909	-0.037488958	0.46411456	0.742001899	
AC004837.4	1.131474181	-0.032111679	0.438379949	0.824281705	0.903842278
AC004839.1	0.963501276	0.307716249	0.550179853	0.126042848	0.276131138
AC004839.2	0.759847455	0.114818233	0.467885197	0.452122369	
AC004840.1	0				
AC004846.1	235.6945293	-0.172975954	0.23836396	0.396019412	0.5872896
AC004846.2	3.835149961	0.355958574	0.484102311	0.169641967	0.337748781
AC004847.1	0.091783277	0.025590145	0.462516837	0.953826373	
AC004852.1	0				
AC004852.2	0				
AC004852.3	0				
AC004854.1	0.050658617	-0.030012005	0.463078769	0.841398523	
AC004854.2	12.96526678	-0.272641328	0.365027891	0.274538494	0.465697002
AC004858.1	0				
AC004862.1	0				
AC004863.1	0				
AC004865.1	0				
AC004866.1	0				
AC004866.2	0				
AC004869.1	0				
AC004869.2	0				
AC004870.1	0.543780136	0.038456019	0.458370774	0.71029044	
AC004870.2	0.065741063	0.030601155	0.463009179	0.95367378	
AC004870.3	0.032938258	0.025256633	0.462491135	0.95367378	
AC004870.4	0.111117415	0.037617005	0.46391399	0.84887394	
AC004875.1	0				
AC004877.1	6.083059646	1.169084827	0.680389802	0.00661425	0.03238767
AC004877.2	9.969127611	1.514882054	0.491413083	0.000185627	0.002072778
AC004879.1	0				
AC004882.1	0				
AC004882.2	0				
AC004882.3	0.755381328	-0.029714341	0.434451717	0.843991553	
AC004884.1	0.191668601	-0.037890614	0.464191407	0.744497318	
AC004884.2	0				
AC004888.1	0				
AC004890.1	1.738504949	0.026763312	0.41145078	0.888070724	0.941424615
AC004890.2	280.6251205	0.650536953	0.325055473	0.012360029	0.051987924
AC004890.3	0				
AC004893.1	0				
AC004893.2	0.725402015	0.193643721	0.499163556	0.154739798	
AC004895.1	0.405697851	0.000930245	0.451717025	0.91020839	
AC004898.1	0				
AC004899.1	0				
AC004899.2	0				
AC004900.1	0				
AC004908.1	0.045491702	0.027738295	0.462706434	0.95318253	
AC004908.2	5.554477713	0.127308503	0.380748113	0.578674418	0.739977151
AC004908.3	1.798076081	-0.037519211	0.428796243	0.819555567	0.901328595
AC004910.1	0				
AC004911.1	0.070671829	-0.032461088	0.463382147	0.841398523	
AC004912.1	0				
AC004917.1	2.533159768	0.181647581	0.481565487	0.242624221	0.429507205
AC004918.1	8.066134544	0.591952767	0.467234362	0.051525306	0.14684387
AC004918.3	9.093107673	0.100075604	0.342203152	0.670110281	0.806882551
AC004920.1	0				
AC004921.1	0.155370025	-0.037193028	0.464064412	0.742540795	
AC004921.2	0.138886931	-0.02069928	0.461074674	0.834973472	
AC004922.1	17.00527891	-0.006512115	0.34529748	0.974948082	0.987254891
AC004923.1	0.122184871	0.011480193	0.46019424	0.952683639	
AC004923.2	0				
AC004923.3	0				
AC004923.4	1.872331288	0.437168498	0.693730756	0.05337383	0.150797188
AC004925.1	0.439960276	0.047115234	0.465427055	0.584227188	
AC004930.1	0				
AC004936.1	0				
AC004938.1	0				
AC004938.2	7.104918179	0.043286697	0.326889262	0.853775233	0.921382138
AC004941.1	0				
AC004941.2	0				
AC004943.1	1.943861399	0.040502471	0.422628753	0.818670282	0.900667014
AC004943.2	144.4734467	-1.074907986	0.327793787	0.000130133	0.00156392
AC004943.3	0.704463043	-0.003842199	0.444191961	0.976726691	
AC004944.1	0				
AC004945.1	0				
AC004946.1	0				
AC004946.2	0				
AC004947.1	0				
AC004947.2	0				
AC004947.3	0.044449292	-0.029323132	0.462996558	0.841398523	
AC004948.1	0.960139883	0.167425157	0.476995441	0.254790616	0.444009511
AC004951.1	19.17612413	0.706538586	0.554886676	0.033062854	0.106163445
AC004951.2	13.14669675	-0.119218911	0.401462178	0.579601001	0.740621447
AC004951.3	4.215796953	-0.073919273	0.418045745	0.697315041	0.825724604
AC004951.4	20.22389576	-0.024377861	0.295869881	0.913783255	0.955382831
AC004965.1	0				
AC004967.1	19.09379367	-1.076185359	0.493977004	0.00293997	0.017594688
AC004967.2	64.59422091	-1.07055952	0.388751344	0.000691857	0.005786133
AC004969.1	0.36206929	0.046646726	0.459095043	0.65751995	
AC004972.1	0				
AC004973.1	0.052907202	-0.03051381	0.463133265	0.841398523	
AC004974.1	1.416790734	0.130527177	0.44471963	0.463756421	0.648856028
AC004975.1	0				
AC004975.2	0				
AC004980.1	90.53426867	0.44663347	0.307124493	0.066483746	0.176757038
AC004980.2	0				
AC004980.3	0.350908404	-0.039836006	0.461569451	0.692759993	
AC004980.4	0.065741063	0.030601155	0.463009179	0.95367378	
AC004982.1	3.539437532	0.615914577	0.595039634	0.054150422	0.152564539
AC004986.1	0				
AC004987.1	0				
AC004987.2	0				
AC004987.3	0				
AC004990.1	0.038652561	0.026466848	0.462590564	0.95367378	
AC004997.1	14.61345235	0.088476098	0.395587368	0.682368382	0.815210097
AC005002.1	0				
AC005005.1	0				
AC005005.2	0				
AC005005.3	4.858141389	-0.281119934	0.389273006	0.263256885	0.452977495
AC005005.4	0.324528207	-0.034248627	0.458865789	0.759873034	
AC005006.1	0				
AC005008.1	0				
AC005008.2	0				
AC005009.1	0.067604912	-0.003464937	0.462863321	0.94339197	
AC005011.1	0				
AC005013.1	0.148366003	-0.032282848	0.463359611	0.841843742	
AC005014.1	1.996588734	-0.264851124	0.56015043	0.051585396	0.146958858
AC005014.2	5.625786034	-0.04556451	0.409214567	0.812488832	0.897413362
AC005014.3	0.239105805	-0.055382144	0.465929529	0.690560358	
AC005014.4	0				
AC005019.1	0.070336309	-0.032429178	0.463377828	0.841398523	
AC005019.2	0.045083047	0.027660101	0.462698979	0.95367378	
AC005020.1	0				
AC005020.2	23.99604464	0.119490445	0.320987582	0.611283232	0.765020664
AC005021.1	0				
AC005034.1	0				
AC005034.2	0.484587968	0.073974236	0.451568823	0.574572618	
AC005034.3	0.240709512	-0.04356494	0.465385334	0.552788637	
AC005034.4	2.565288692	0.516745506	0.69271529	0.065666077	0.175170462
AC005034.5	9.474409934	0.108483665	0.312410188	0.642160526	0.787584118
AC005034.6	5.183551712	0.781118279	0.518810148	0.021828113	0.078689783
AC005037.1	2.055104993	-0.50384435	0.619081841	0.080557	0.203151803
AC005040.1	0				
AC005040.2	0				
AC005041.1	11.34272181	-0.022691378	0.34104666	0.920249304	0.958516653
AC005041.2	0.273728941	-0.022349723	0.457822857	0.76648673	
AC005041.3	3.595385755	2.42792472	1.072075613	0.00146855	0.010281235
AC005041.4	45.98831595	0.012143153	0.219527842	0.951156213	0.975296119
AC005041.5	6.5509504	-0.795639165	0.479566413	0.015883211	0.062479707
AC005042.1	0				
AC005042.2	0				
AC005045.1	0				
AC005045.2	0.063993056	-0.031798143	0.4632939	0.841398523	
AC005046.1	2.314227066	0.057879029	0.402103582	0.7802481	0.87884697
AC005050.1	4.111397299	1.528348014	0.994192919	0.007240472	0.034719577
AC005050.2	2.234120721	-0.091118721	0.455465755	0.420538311	0.610331253
AC005050.3	0				
AC005052.1	0.153622098	-0.0030847	0.460181586	0.941665232	
AC005052.2	7.220405221	-0.990838109	0.636114153	0.011407899	0.049003467
AC005062.1	14.60167326	-0.365030333	0.416938872	0.166821318	0.333928161
AC005064.1	0				
AC005066.1	0				
AC005070.1	0				
AC005070.2	0				
AC005070.3	5.338568977	-0.095888343	0.365777047	0.677185858	0.811943396
AC005071.1	0				
AC005072.1	0.31234458	0.043387221	0.464984639	0.616008984	
AC005076.1	8.455115271	-0.093548658	0.333172527	0.687091633	0.818608288
AC005076.2	0.440334412	0.070191057	0.464518545	0.47036749	
AC005077.1	0				
AC005077.2	0.259031826	0.010270476	0.45885544	0.942272107	
AC005077.3	0.13524914	0.04015597	0.464342681	0.741091277	
AC005077.4	2.178715617	0.309484	0.546447384	0.134090669	0.288036339
AC005081.1	5.222057435	1.929061529	0.858280758	0.001578603	0.010887068
AC005082.1	2.057801666	0.080432829	0.43140954	0.639782796	0.785969345
AC005082.2	0.226626225	-0.006026201	0.460265316	0.941049033	
AC005083.1	0.060138196	-0.003421337	0.4628645	0.94339197	
AC005084.1	0				
AC005086.1	0				
AC005086.2	0				
AC005086.3	0				
AC005086.4	0				
AC005086.5	0				
AC005088.1	0				
AC005089.1	0				
AC005090.1	0				
AC005094.1	0.132923924	0.000862069	0.460112629	0.942601179	
AC005096.1	0				
AC005099.1	0.526081903	-0.121213385	0.480164323	0.376298193	
AC005100.1	0				
AC005100.2	0				
AC005102.1	0.046695068	-0.00318502	0.462865579	0.94339197	
AC005104.1	0				
AC005104.2	0				
AC005105.1	0				
AC005144.1	0				
AC005153.1	0.046695068	-0.00318502	0.462865579	0.94339197	
AC005154.1	0.442804424	0.17807356	0.503293712	0.209791101	
AC005154.2	14.04581898	1.170766496	0.457051551	0.001138478	0.00856316
AC005154.3	0.048476503	0.028226493	0.462753934	0.95367378	
AC005154.4	0				
AC005154.5	1.248027088	0.145044014	0.468687081	0.328893118	0.523444633
AC005156.1	0				
AC005160.1	0.137930564	0.039413247	0.464224462	0.84887394	
AC005162.1	0.045083047	0.027660101	0.462698979	0.95367378	
AC005162.2	1.174182353	0.202250467	0.523361429	0.063529047	0.171174847
AC005165.1	1.308198785	0.172271837	0.470940525	0.318813165	0.513507345
AC005165.2	0				
AC005165.3	0.096366117	-0.030106526	0.463087946	0.839541993	
AC005176.1	0				
AC005176.2	0				
AC005178.1	0				
AC005180.1	3.480335677	0.352161143	0.562821064	0.122204253	0.270549038
AC005180.2	0				
AC005181.1	0				
AC005183.1	0				
AC005185.1	0				
AC005189.1	0				
AC005191.1	0				
AC005192.1	42.69596309	0.891062946	0.653094618	0.017415871	0.06685059
AC005197.1	0.048476503	0.028226493	0.462753934	0.95367378	
AC005208.1	0				
AC005209.1	0				
AC005220.1	1.636525974	0.101411105	0.434182365	0.568909003	0.73259892
AC005224.1	1.710272527	-0.168718678	0.446373397	0.391652946	0.58327426
AC005224.2	6.141179608	0.685217441	1.072071739	0.02702527	0.091753786
AC005224.3	90.20589537	0.554230697	0.509555118	0.06562176	0.175093795
AC005225.1	0				
AC005225.2	1.037485483	-0.182999036	0.489073889	0.16873701	0.336399166
AC005225.3	0.800687025	0.065394902	0.450636029	0.603688402	
AC005225.4	12.55152409	0.511990913	0.42017245	0.071484229	0.186435959
AC005229.1	0				
AC005229.2	0				
AC005229.3	90.15616566	0.007514675	0.178330212	0.964713038	0.981767274
AC005229.4	0				
AC005230.1	0				
AC005232.1	0				
AC005234.1	0				
AC005234.2	0				
AC005237.1	0				
AC005244.1	0.23290565	0.023839047	0.461186705	0.829564342	
AC005244.2	0.032938258	0.025256633	0.462491135	0.95367378	
AC005252.1	0				
AC005252.2	0				
AC005252.3	0				
AC005252.4	0.046695068	-0.00318502	0.462865579	0.94339197	
AC005253.1	1.014207933	0.017727272	0.435469746	0.9064122	0.951338105
AC005253.2	0.776926881	-0.117706287	0.460105941	0.413155189	
AC005255.1	0				
AC005256.1	0				
AC005258.1	0.899275684	-0.033323972	0.461048551	0.546163478	0.714909204
AC005258.2	0.849597936	0.067022896	0.435072175	0.682841105	
AC005261.1	494.8473092	0.225018803	0.249359677	0.286858168	0.47905271
AC005261.2	0.375974643	0.110493993	0.475901861	0.468202775	
AC005261.3	13.96555408	0.02770618	0.458669942	0.708824693	0.833507621
AC005261.4	0.16240358	-0.011227919	0.460493204	0.939766097	
AC005261.5	0				
AC005262.1	0				
AC005262.2	0.144891744	-0.004251605	0.460203853	0.940942187	
AC005264.1	0.176392108	-0.041470239	0.464902959	0.639901758	
AC005274.1	0				
AC005277.1	0.065741063	0.030601155	0.463009179	0.95367378	
AC005277.2	0				
AC005280.1	2.547660128	-0.009949412	0.437584537	0.940229708	0.969388104
AC005280.2	10.05019224	-0.609399886	0.603936909	0.054862188	0.154023079
AC005280.3	8.016493225	-0.067323083	0.402270212	0.741346784	0.855409019
AC005281.1	0				
AC005288.1	12.80828442	-0.096642158	0.298081529	0.670363252	0.806985309
AC005291.1	0				
AC005291.2	0.046695068	-0.00318502	0.462865579	0.94339197	
AC005293.1	0				
AC005294.1	0				
AC005296.1	0				
AC005297.1	0				
AC005297.2	0				
AC005297.3	0				
AC005301.1	0				
AC005301.2	0				
AC005303.1	0.038652561	0.026466848	0.462590564	0.95367378	
AC005304.1	0.070671829	-0.032461088	0.463382147	0.841398523	
AC005304.2	0.261925169	0.032192165	0.462376482	0.944414905	
AC005304.3	0.067604912	-0.003464937	0.462863321	0.94339197	
AC005306.1	19.17999757	1.229662767	0.573575242	0.002652248	0.016253614
AC005307.1	0.060138196	-0.003421337	0.4628645	0.94339197	
AC005323.1	0.068965282	0.030983705	0.463053823	0.95367378	
AC005323.2	0				
AC005324.1	0				
AC005324.2	12.82127332	0.019309211	0.385276354	0.930498829	0.964394332
AC005324.3	3.400437559	-0.032044504	0.423158313	0.860122533	0.925244847
AC005324.4	0				
AC005324.5	0				
AC005326.1	0				
AC005329.1	25.49613462	0.015781938	0.327432463	0.94780434	0.973036524
AC005329.2	0.174477697	-0.003953584	0.462850698	0.943390541	
AC005329.3	0.411462065	-0.014096984	0.449825631	0.885062272	
AC005330.1	0.083566797	-0.006001222	0.460231105	0.943569214	
AC005332.1	1.09159577	0.017904318	0.431940843	0.909273624	0.952705073
AC005332.2	3.42847186	0.384161851	0.53071246	0.137615894	0.293189144
AC005332.3	16.63088958	0.335636261	0.277367773	0.139674002	0.296097692
AC005332.4	88.84919106	1.554774156	0.358915837	1.22655E-06	3.81192E-05
AC005332.5	124.1600834	0.085249677	0.214219325	0.654439601	0.796445719
AC005332.6	1047.023465	-0.131859605	0.207214417	0.473113078	0.657106426
AC005332.7	0.538485141	0.100812055	0.472653366	0.556671829	
AC005336.1	0				
AC005336.2	0				
AC005336.3	0				
AC005339.1	1.334008237	0.424532405	0.677476065	0.05942722	0.163057118
AC005341.1	0				
AC005342.1	1.08114296	-0.247000562	0.517763389	0.156446001	0.319520825
AC005342.2	0				
AC005343.1	0				
AC005343.4	0.266616337	0.097972599	0.47468084	0.390381926	
AC005344.1	0				
AC005345.1	0				
AC005351.1	0				
AC005355.1	0.045083047	0.027660101	0.462698979	0.95367378	
AC005355.2	0.174626672	0.030269523	0.462948833	0.862546905	
AC005357.1	0				
AC005357.2	0.958089243	0.062196173	0.454722009	0.656751092	0.797559389
AC005358.1	0.070336309	-0.032429178	0.463377828	0.841398523	
AC005363.1	0.916178116	0.000903871	0.459180215	0.98690505	0.99379241
AC005363.2	0.266294236	0.04557687	0.463875002	0.814000532	
AC005377.1	0				
AC005379.1	0.174206292	0.041968136	0.464696842	0.731313697	
AC005381.1	0				
AC005383.1	0.032938258	0.025256633	0.462491135	0.95367378	
AC005387.1	0				
AC005387.2	0				
AC005391.1	0.457378619	0.172727859	0.492078438	0.23325242	
AC005392.1	0				
AC005392.2	0				
AC005392.3	0				
AC005393.1	2.596135006	0.608324853	0.73458894	0.054647185	0.153621109
AC005394.1	0.044449292	-0.029323132	0.462996558	0.841398523	
AC005394.2	0.830128646	-0.118734675	0.482357462	0.21130294	
AC005400.1	1.882847219	-0.067427335	0.415156169	0.724699054	0.844443507
AC005410.1	0.500164389	0.030154592	0.454620169	0.905432262	
AC005410.2	0.761681939	-0.01709722	0.441080849	0.899906917	
AC005412.1	0				
AC005414.1	0				
AC005476.1	0.120043951	-0.031314342	0.463233849	0.83949722	
AC005476.2	15.42896755	-0.079638567	0.361568017	0.728089275	0.846883992
AC005479.1	2.611391576	0.685113136	1.102260016	0.03016552	0.099363774
AC005479.2	1.77595145	0.467781399	0.738328137	0.048993593	0.141296124
AC005480.1	0.750165679	-0.095484583	0.46761581	0.463410584	
AC005480.2	0				
AC005481.1	2.677658984	0.49541878	0.578072404	0.089624996	0.218436742
AC005482.1	0				
AC005486.1	0.184960607	0.03591308	0.463748748	0.846946043	
AC005487.1	0				
AC005495.1	0				
AC005498.1	0.063802279	-0.003438508	0.462863848	0.94339197	
AC005498.2	2.898930567	-0.116756392	0.401526432	0.590636569	0.749246826
AC005498.3	14.44692309	-0.75675306	0.384164985	0.009524545	0.04268756
AC005514.1	0.099150196	0.024187716	0.462398227	0.954503899	
AC005515.1	0				
AC005518.1	0.063993056	-0.031798143	0.4632939	0.841398523	
AC005518.2	0				
AC005519.1	29.26009755	0.813813859	0.420651066	0.009082907	0.041190055
AC005520.1	18.06069812	0.014597919	0.306767041	0.95106225	0.975248213
AC005520.2	45.80355265	-0.626951282	0.601111486	0.048374757	0.140093247
AC005520.3	0.267957274	-0.018395523	0.459163796	0.800776768	
AC005520.4	0				
AC005520.5	7.404148664	-0.39353979	0.598289953	0.079600823	0.201321409
AC005521.1	0.431573307	-0.016248456	0.448776759	0.877718506	
AC005522.1	0				
AC005523.1	0.971843427	-0.243464484	0.519041384	0.159408279	0.323430549
AC005523.2	3.716565041	-0.088908199	0.37674859	0.690259145	0.820622143
AC005524.1	0.257786703	-0.03495226	0.463747921	0.82722274	
